id	label	reason	evidence	queue	priority_score	organism	n_files_total	n_raw	raw_extensions	acquisition_mode	quant_mode	instruments	has_pride_metadata_file	has_deposited_sdrf	metadata_filenames	design_complexity	estimated_sdrf_rows	templates	publication	already_annotated	notes
PXD056692	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD056692; files/all n=4	Q3	5	Homo sapiens (human)	4	0		DIA	LFQ	timsTOF Pro	no	no	Neat_Urine_DIANN_libfree.zip;MagNet_DIANN_libfree.zip	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	4 archive(s); inspect the FTP listing before annotating
PXD056702	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD056702; files/all n=7	Q3	5	Homo sapiens (human)	7	0		DIA	LFQ	timsTOF Pro 2	no	no	20241010_103743_240220_CMB-0040_Mohsan_timecourse_abundance_Report.tsv;20241010_103743_240220_CMB-0040_Mohsan_timecourse_abundance_Report.log.txt;checksum.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD056871	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD056871; files/all n=27	Q3	5	Mus musculus (mouse)	27	0		DIA	LFQ	timsTOF SCP	no	no	report14SPD_LNP_plasma_13Aug2024_DIANN_1_9.pg_matrix.tsv;report14SPD_LNP_plasma_13Aug2024_DIANN_1_9.pr_matrix.tsv	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	20 archive(s); inspect the FTP listing before annotating
PXD056975	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD056975; files/all n=3	Q3	5	Mus musculus (mouse)	3	0		DIA	LFQ	maXis	no	no	Proteomics_dataset_Nat_Aging.xlsx	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD057104	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD057104; files/all n=2	Q3	5	Mus musculus (mouse)	2	0		DIA	LFQ	timsTOF fleX	no	no	spectronaut_searchresults_proteomexchange.7z	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD057747	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD057747; files/all n=2	Q3	5	Homo sapiens (human)	2	0		DIA	LFQ	TripleTOF 5600	no	no	Results.xlsx	simple	0	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD057803	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD057803; files/all n=11	Q3	5	Homo sapiens (human)	11	0		DIA	LFQ	timsTOF HT;Q Exactive HF	no	no	Experiments_list.xlsx	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	10 archive(s); inspect the FTP listing before annotating
PXD058047	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058047; files/all n=26	Q3	5	Homo sapiens (human)	26	0		DIA	LFQ	timsTOF HT	no	no	Experimental_conditions.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	25 archive(s); inspect the FTP listing before annotating
PXD058050	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058050; files/all n=26	Q3	5	Homo sapiens (human)	26	0		DIA	LFQ	timsTOF HT	no	no	Experimental_conditions.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	25 archive(s); inspect the FTP listing before annotating
PXD058053	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058053; files/all n=34	Q3	5	Homo sapiens (human)	34	0		DIA	LFQ	timsTOF HT	no	no	Experimental_conditions.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	33 archive(s); inspect the FTP listing before annotating
PXD058054	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058054; files/all n=34	Q3	5	Homo sapiens (human)	34	0		DIA	LFQ	timsTOF HT	no	no	Experimental_conditions.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	33 archive(s); inspect the FTP listing before annotating
PXD058081	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058081; files/all n=10	Q3	5	Homo sapiens (human)	10	0		DIA	LFQ	timsTOF HT	no	no	Treatment_conditions.txt	simple	0	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	9 archive(s); inspect the FTP listing before annotating
PXD058098	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058098; files/all n=10	Q3	5	Brassica oleracea var. oleracea;Arabidopsis thaliana (mouse-ear cress)	10	0		DIA	LFQ	timsTOF fleX	no	no	spectronaut_searches.7z	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	5 archive(s); inspect the FTP listing before annotating
PXD058245	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058245; files/all n=3	Q3	5	Homo sapiens (human)	3	0		DIA	LFQ	timsTOF HT	no	no	diann_2550_PRIDE.zip	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD058342	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058342; files/all n=7	Q3	5	Arabidopsis thaliana (mouse-ear cress)	7	0		DIA	LFQ	timsTOF HT	no	no	checksum.txt;Can_c_report.tsv;Col_c_report.tsv	simple	0	ms-proteomics;plants;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD058830	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058830; files/all n=9	Q3	5	Mus musculus (mouse)	9	0		DIA	LFQ	Q Exactive	no	no	checksum.txt	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	8 archive(s); inspect the FTP listing before annotating
PXD058903	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058903; files/all n=24	Q3	5	Bacteroides thetaiotaomicron	24	0		DIA	LFQ	timsTOF HT	no	no	report.log.txt;report-first-pass.unique_genes_matrix.tsv;report.stats.tsv	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD058905	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058905; files/all n=21	Q3	5	Porphyromonas gingivalis	21	0		DIA	LFQ	timsTOF HT	no	no	report.tsv;report.unique_genes_matrix.tsv;report.gg_matrix.tsv	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD059137	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059137; files/all n=12	Q3	5	Homo sapiens (human)	12	0		DIA	LFQ	timsTOF HT	no	no	1045_Global_PRLX_Time_DIANN_SEARCH.parquet;1068_TurboID_DIANN_SEARCH.parquet;1085_Global_PRLX_Nup98_sg3_DIANN_SEARCH.parquet	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	5 archive(s); inspect the FTP listing before annotating
PXD059821	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059821; files/all n=6	Q3	5	Mus musculus (mouse)	6	0		DIA	LFQ	Q Exactive HF	no	no	checksum.txt	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	5 archive(s); inspect the FTP listing before annotating
PXD060035	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD060035; files/all n=5	Q3	5	Homo sapiens (human)	5	0		DIA	LFQ	timsTOF Pro 2	no	no	paser_spectral_library_Human_plasma_iRT.tsv;checksum.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD060218	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD060218; files/all n=3	Q3	5	Homo sapiens (human);Plasmodium falciparum	3	0		DIA	LFQ	timsTOF HT	no	no	DIA-NN_Search_Results.xlsx	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD061392	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061392; files/all n=6	Q3	5	Homo sapiens (human)	6	0		DIA	LFQ	timsTOF Pro	no	no	checksum.txt;Aging_SupGLom_LCM_Dis_54s_diaPASEF.tsv;Aging_SupGLom_LCM_Val_14s_diaPASEF.tsv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	3 archive(s); inspect the FTP listing before annotating
PXD062503	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062503; files/all n=4	Q3	5	Homo sapiens (human)	4	0		DIA	LFQ	timsTOF HT	no	no	DIANNoutput.zip	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD063462	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD063462; files/all n=15	Q3	5	Saccharomyces cerevisiae (baker's yeast);Escherichia coli;Homo sapiens (human)	15	0		DIA	LFQ	ZenoTOF 7600+	no	no	DIANN_logs_uFlow_LFQbench.zip;DIANN_logs_uFLow-15minG-11x5ng.zip;DIANN_logs_uFlow-Screening.zip	simple	0	ms-proteomics;dia-acquisition;cell-lines	none_in_pride	no	14 archive(s); inspect the FTP listing before annotating
PXD063566	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD063566; files/all n=13	Q3	5	Homo sapiens (human);Xenopus laevis (african clawed frog)	13	0		DIA	LFQ	timsTOF Pro	no	no	HeLa_spectrallibrary_Spectronaut.xls	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	4 archive(s); inspect the FTP listing before annotating
PXD064490	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD064490; files/all n=8	Q3	5	Mus musculus (mouse)	8	0		DIA	LFQ	timsTOF Pro	no	no	report_DIA.xls	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	7 archive(s); inspect the FTP listing before annotating
PXD064948	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD064948; files/all n=16	Q3	5	Homo sapiens (human)	16	0		DIA	LFQ	timsTOF HT	no	no	report-first-pass.pr_matrix.tsv;report.pg_matrix.tsv;report-first-pass.stats.tsv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD065342	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065342; files/all n=4	Q3	5	Mus musculus (mouse)	4	0		DIA	LFQ	timsTOF Pro	no	no	report_Inmunoprecipitado_AlphaTC_Irene__15cm_MS15_280525.pg_matrix.tsv;report_Inmunoprecipitado_AlphaTC_Irene__15cm_MS15_280525.stats.tsv;report_Inmunoprecipitado_AlphaTC_Irene__15cm_MS15_280525.pr_matrix.tsv	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD065389	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065389; files/all n=4	Q3	5	Homo sapiens (human)	4	0		DIA	LFQ	Q Exactive HF-X	no	no	KEY_SRRM3.xlsx;Kafasla_40530.unique_genes_matrix.tsv;Kafasla_40530.pg_matrix.tsv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD065583	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065583; files/all n=5	Q3	5	Homo sapiens (human)	5	0		DIA	LFQ	timsTOF fleX	no	no	PE211_2023_ASO_OTS_Pilot.pg_matrix.tsv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD065631	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065631; files/all n=3	Q3	5	Homo sapiens (human)	3	0		DIA	LFQ	TripleTOF 5600	no	no	Supplementary_3.xlsx	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD066057	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066057; files/all n=6	Q3	5	Bos taurus (bovine)	6	0		DIA	LFQ	timsTOF Pro	no	no	Spectral-Library_Peaks-Online.tsv	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	5 archive(s); inspect the FTP listing before annotating
PXD066067	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066067; files/all n=7	Q3	5	Mus musculus (mouse)	7	0		DIA	LFQ	timsTOF Pro 2	no	no	20250604_084017_250530_CMB-0122-Hus_mechano-SN20_Report.tsv;20250604_084017_250530_CMB-0122-Hus_mechano-SN20_Report.log.txt;20250604_084017_250530_CMB-0122-Hus_mechano-SN20_Report.setup.txt	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD066450	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066450; files/all n=2	Q3	5	Homo sapiens (human)	2	0		DIA	LFQ	timsTOF Pro 2	no	no	MM1225-ProteinGroups.xlsx	simple	0	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD066466	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066466; files/all n=3	Q3	5	Homo sapiens (human)	3	0		DIA	LFQ	timsTOF Pro	no	no	checksum.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD066809	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066809; files/all n=3	Q3	5	Triplophysa siluroides	3	0		DIA	LFQ	maXis	no	no	checksum.txt	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD066868	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066868; files/all n=4	Q3	5	Homo sapiens (human)	4	0		DIA	LFQ	timsTOF Pro 2	no	no	search_library_Built.tsv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD067749	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067749; files/all n=3	Q3	5	Homo sapiens (human)	3	0		DIA	LFQ	timsTOF Pro 2	no	no	20230626_160455_230623_CMB-0008_MoLab_SMAD4_Report.tsv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD068076	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068076; files/all n=27	Q3	5	Homo sapiens (human)	27	0		DIA	LFQ	timsTOF HT	no	no	B240830_Rebecca_Chloe_iMac_18s_candidates_NoFilter.tsv;20240901_095511_B240830_Rebecca_Chloe_iMac_18s_Report_PG.tsv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	25 archive(s); inspect the FTP listing before annotating
PXD068378	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068378; files/all n=15	Q3	5	Homo sapiens (human)	15	0		DIA	LFQ	Orbitrap Fusion Lumos	no	no	RFT_free.tsv;Ir_cat_free.txt;checksum.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	7 archive(s); inspect the FTP listing before annotating
PXD068418	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068418; files/all n=10	Q3	5	Mus musculus (mouse)	10	0		DIA	LFQ	timsTOF Pro	no	no	checksum.txt	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD068454	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068454; files/all n=15	Q3	5	Homo sapiens (human)	15	0		DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD068594	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068594; files/all n=3	Q3	5	Homo sapiens (human)	3	0		DIA	LFQ	timsTOF Pro 2	no	no	E2V_pg_matrix_filesFromDIANN.zip	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD068715	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068715; files/all n=19	Q3	5	Mus musculus (mouse)	19	0		DIA	LFQ	Orbitrap Astral	no	no	checksum.txt	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	17 archive(s); inspect the FTP listing before annotating
PXD069158	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069158; files/all n=3	Q3	5	Homo sapiens (human)	3	0		DIA	LFQ	timsTOF HT	no	no	checksum.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD069310	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069310; files/all n=35	Q3	5	Pseudomonas putida kt2440;Escherichia coli;Homo sapiens (human)	35	0		DIA	LFQ	timsTOF Pro	no	no	checksum.txt;E_coli_BL21_Tuner_pedH_full_proteome_report.tsv;HepG2_enrichment_report.tsv	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	19 archive(s); inspect the FTP listing before annotating
PXD069537	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069537; files/all n=15	Q3	5	Homo sapiens (human)	15	0		DIA	LFQ	Orbitrap Exploris 480;Q Exactive	no	no	checksum.txt	simple	0	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD069730	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069730; files/all n=55	Q3	5	Homo sapiens (human)	55	0		DIA	LFQ	Mobilion MBI format;Agilent instrument model	no	no	250ng_30SPD_Spectronaut_results_Library.zip;100ng_30SPD_Spectronaut_results_directDIA.zip;500ng_30SPD_Spectronaut_results_directDIA.zip	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	52 archive(s); inspect the FTP listing before annotating
PXD069842	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069842; files/all n=43	Q3	5	Homo sapiens (human)	43	0		DIA	LFQ	timsTOF HT	no	no	DIANN_report_Plasma.tsv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	41 archive(s); inspect the FTP listing before annotating
PXD069951	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069951; files/all n=66	Q3	5	Homo sapiens (human)	66	0		DIA	LFQ	Mobilion MBI format;Agilent instrument model	no	no	Low-load_120SPD_Spectronaut_results.zip;Low-load_80SPD_Spectronaut_results.zip;Low-load_40SPD_Spectronaut_results.zip	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	64 archive(s); inspect the FTP listing before annotating
PXD069983	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069983; files/all n=3	Q3	5	Flaveria sonorensis	3	0		DIA	LFQ	timsTOF Pro 2	no	no	checksum.txt	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD070002	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070002; files/all n=6	Q3	5	Bacteria;Unclassified eubacteriaceae	6	0		unknown	LFQ	Synapt MS	yes	no	READ-ME_exp-design_nomenclature.txt	simple	0	ms-proteomics	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD070495	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070495; files/all n=11	Q3	5	Mus musculus (mouse)	11	0		DIA	LFQ	timsTOF SCP;timsTOF Ultra	no	no	Peptidergic_nonpeptidergic_single_tissue_cell_DIA-NN_output.zip;Neurofilaments_singe_tissue_cell_tissue_DIA-NN_output.zip;Cell_culture_DIA-NN_output.zip	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	3 archive(s); inspect the FTP listing before annotating
PXD070747	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070747; files/all n=11	Q3	5	Homo sapiens (human)	11	0		DIA	LFQ	timsTOF SCP	no	no	PA_DiaNN_quant.zip;FA_DiaNN_quant.zip;DiaNN_RESULTS.zip	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	10 archive(s); inspect the FTP listing before annotating
PXD071172	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071172; files/all n=32	Q3	5	Homo sapiens (human)	32	0		DIA	LFQ	timsTOF SCP	no	no	reportD2_IDs_12SEP2025_hGanglion_14SPD_4s_emppLIBSearch.pr_matrix.tsv;reportD2_IDs_12SEP2025_hGanglion_14SPD_4s_emppLIBSearch.pg_matrix.tsv;checksum.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD071327	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071327; files/all n=3	Q3	5	Rattus norvegicus (rat)	3	0		DIA	LFQ	Orbitrap Astral	no	no	checksum.txt	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD071424	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071424; files/all n=98	Q3	5	Staphylococcus aureus	98	0		DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD071631	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071631; files/all n=5	Q3	5	Homo sapiens (human)	5	0		DIA	LFQ	timsTOF Pro 2	no	no	LRRC58-CDO1_pg_matrix_filesFromDIANN_v2.zip;LRRC58-CDO1_pg_matrix_filesFromDIANN.zip	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	4 archive(s); inspect the FTP listing before annotating
PXD071694	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071694; files/all n=8	Q3	5	Homo sapiens (human)	8	0		DIA	LFQ	autoflex	no	no	24028_report.xlsx;checksum.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	6 archive(s); inspect the FTP listing before annotating
PXD072314	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072314; files/all n=17	Q3	5	Picosynechococcus sp. pcc 11901;Nostoc punctiforme (strain atcc 29133 / pcc 73102);Synechocystis sp. pcc 6803	17	0		DIA	LFQ	Bruker Daltonics timsTOF series	no	no	checksum.txt	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	14 archive(s); inspect the FTP listing before annotating
PXD072418	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072418; files/all n=16	Q3	5	Mus musculus (mouse)	16	0		DIA	LFQ	timsTOF	no	no	ProteinLevelData_PH.txt;SS21RS1PhMSstats.tsv;Keys_AB.csv	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD072559	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072559; files/all n=5	Q3	5	Homo sapiens (human)	5	0		DIA	LFQ	Orbitrap Astral	no	no	DIANN_SEARCH_RESULTS.zip;DIANN_SEARCH_RESULTS_KRAS.zip	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	3 archive(s); inspect the FTP listing before annotating
PXD072749	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072749; files/all n=15	Q3	5	Plasmodium falciparum (isolate 3d7)	15	0		DIA	LFQ	Orbitrap Eclipse;timsTOF Pro	no	no	DIANN_libfree_P4121.zip;DIANN_libfree_P4122.zip;Fbox_DIA-NN_search.zip	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	14 archive(s); inspect the FTP listing before annotating
PXD072946	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072946; files/all n=10	Q3	5	Homo sapiens (human)	10	0		DIA	LFQ	timsTOF HT	no	no	FeatureLevelData_AB.csv;ProteinLevelData_AB.csv;FeatureLevelData_PH.csv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
