id	label	reason	evidence	queue	priority_score	organism	n_files_total	n_raw	raw_extensions	acquisition_mode	quant_mode	instruments	has_pride_metadata_file	has_deposited_sdrf	metadata_filenames	design_complexity	estimated_sdrf_rows	templates	publication	already_annotated	notes
PXD061575	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061575; files/all n=24	Q1	9	Homo sapiens (human)	24	3	d.zip	DIA	LFQ	timsTOF fleX	yes	no	experiment_annotation_metadata.tsv	simple	3	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD061590	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061590; files/all n=24	Q1	9	Homo sapiens (human)	24	3	d.zip	DIA	LFQ	timsTOF fleX	yes	no	experiment_annotation_metadata.tsv	simple	3	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD061600	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061600; files/all n=29	Q1	9	Homo sapiens (human)	29	8	d.zip	DIA	LFQ	timsTOF fleX	yes	no	experiment_annotation_metadata.tsv	simple	8	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD061636	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061636; files/all n=33	Q1	9	Mus musculus (mouse)	33	12	d.zip	DIA	LFQ	timsTOF fleX	yes	no	experiment_annotation_metadata.tsv	simple	12	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD061640	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061640; files/all n=27	Q1	9	Cistus creticus	27	6	d.zip	DIA	LFQ	timsTOF fleX	yes	no	experiment_annotation_metadata.tsv	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD061684	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061684; files/all n=24	Q1	9	Homo sapiens (human)	24	3	d.zip	DIA	LFQ	timsTOF fleX	yes	no	experiment_annotation_metadata.tsv	simple	3	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD064637	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD064637; files/all n=15	Q1	9	Homo sapiens (human)	15	12	raw	DIA	LFQ	LTQ Orbitrap	yes	no	sample_metadata.xlsx	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD065263	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065263; files/all n=12	Q1	9	Homo sapiens (human)	12	9	d.zip	DIA	LFQ	timsTOF Pro 2	yes	no	Experimental_design.xlsx	simple	9	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	
PXD065892	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065892; files/all n=8	Q1	9	Homo sapiens (human)	8	2	d.zip	DIA	LFQ	timsTOF	yes	no	aih_liver_diann.tsv;experimental_design.csv;aih_plasma_spectronaut.tsv	simple	2	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD067233	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067233; files/all n=15	Q1	9	Homo sapiens (human)	15	3	d.zip	DIA	LFQ	timsTOF HT	yes	no	organoid_proteomics_metadata.txt	simple	3	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD067632	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067632; files/all n=14	Q1	9	Homo sapiens (human)	14	12	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	sample_metadata.csv	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD067823	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067823; files/all n=15	Q1	9	Homo sapiens (human)	15	9	raw	DIA	LFQ	Orbitrap Fusion Lumos	yes	no	Sample_Legend_and_LC-MS_Settings_v02.docx	simple	9	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD068569	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068569; files/all n=6	Q1	9	Mycoplasma agalactiae	6	2	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	SampleTableEB.xlsx	simple	2	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD068596	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068596; files/all n=21	Q1	9	Mus musculus (mouse)	21	12	raw	DIA	LFQ	Q Exactive HF	yes	no	KinomeMetadata.xlsx	simple	12	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD068720	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068720; files/all n=15	Q1	9	Mycobacterium tuberculosis	15	6	raw	DIA	LFQ	Orbitrap Fusion	yes	no	mqpar.xml	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD068732	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068732; files/all n=18	Q1	9	Escherichia coli;Bacteria	18	12	d.zip	DIA	LFQ	timsTOF HT	yes	no	sample_description.xlsx	simple	12	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD069565	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069565; files/all n=31	Q1	9	Mus musculus (mouse)	31	12	raw	DIA	LFQ	Orbitrap Ascend	yes	no	CMA213_Metadata.xlsx	simple	12	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD069678	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069678; files/all n=14	Q1	9	Homo sapiens (human)	14	12	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	Sample_table_.csv;DIA-NN_search.zip	simple	12	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	
PXD069753	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069753; files/all n=15	Q1	9	Caenorhabditis elegans	15	4	raw	DDA	LFQ	Orbitrap Eclipse	yes	no	FayDS_032124_Sample_Report.csv;FayDS_032124_SampleList.csv	simple	4	ms-proteomics;invertebrates	none_in_pride	no	
PXD069825	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069825; files/all n=15	Q1	9	Homo sapiens (human)	15	12	d.zip	DIA	LFQ	Bruker Daltonics timsTOF series	yes	no	mqpar.xml	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD069857	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069857; files/all n=15	Q1	9	Homo sapiens (human)	15	12	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	no	mqpar_shCTR_shQPCT.xml;mqpar_DMSO_SEN177.xml	simple	12	ms-proteomics;human	none_in_pride	no	
PXD070116	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070116; files/all n=18	Q1	9	Aedes aegypti	18	12	raw	DDA	LFQ	Orbitrap Exploris 480	yes	no	experimentalDesignTemplate.txt;mqpar.xml	simple	12	ms-proteomics	none_in_pride	no	
PXD070239	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070239; files/all n=31	Q1	9	Escherichia coli;Homo sapiens (human)	31	5	d.zip	DIA	LFQ	timsTOF fleX	yes	no	experiment_annotation_cryogel.tsv	simple	5	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD070409	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070409; files/all n=11	Q1	9	Arabidopsis thaliana (mouse-ear cress)	11	8	raw	DDA	LFQ	Q Exactive Plus	yes	no	sample_metadata.txt	simple	8	ms-proteomics;plants	none_in_pride	no	
PXD070896	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070896; files/all n=16	Q1	9	Mus musculus (mouse)	16	10	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	raw_file_ID_sample_ID.xlsx;Spectronaut_output_no_norm_proteins.xlsx;Spectronaut_output_no_norm_peptides.xlsx	simple	10	ms-proteomics;vertebrates;dia-acquisition;cell-lines	none_in_pride	no	
PXD071251	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071251; files/all n=14	Q1	9	Homo sapiens (human)	14	4	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	PLK303_samples_description.txt	simple	4	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	
PXD071320	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071320; files/all n=20	Q1	9	Escherichia coli	20	5	d.zip;raw	DIA	LFQ	timsTOF Pro 2;Orbitrap Exploris 480	yes	no	23484-ExperimentalDesign.tsv	simple	5	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD071371	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071371; files/all n=17	Q1	9	Homo sapiens (human)	17	6	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	mqpar.xml	simple	6	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD071659	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071659; files/all n=52	Q1	9	Homo sapiens (human)	52	8	d.zip	DIA	LFQ	timsTOF HT	yes	no	PDAC_Serum_110Samples_RawFiles.zip	simple	8	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD071673	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071673; files/all n=27	Q1	9	Bos taurus (bovine)	27	12	raw	DDA	LFQ	Q Exactive	yes	no	Metadata.csv	simple	12	ms-proteomics;vertebrates	none_in_pride	no	
PXD072248	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072248; files/all n=12	Q1	9	Homo sapiens (human)	12	8	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	Sample_Identifiers.xlsx	simple	8	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD072866	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072866; files/all n=9	Q1	9	Homo sapiens (human)	9	4	raw	DDA	LFQ	Orbitrap Exploris 240	yes	no	mqpar_mdamb231.xml;mqpar_bt549.xml	simple	4	ms-proteomics;human;cell-lines	none_in_pride	no	
PXD073445	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073445; files/all n=11	Q1	9	Callithrix jacchus	11	8	raw	DDA	LFQ	Q Exactive HF-X	yes	no	Sample_Info.txt	simple	8	ms-proteomics	none_in_pride	no	
PXD073771	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073771; files/all n=17	Q1	9	Sphingopyxis granuli;Bacteria	17	12	raw	DDA	LFQ	Q Exactive Plus	yes	no	experiment_annotation_stationary.tsv;experiment_annotation_exponential.tsv	simple	12	ms-proteomics	none_in_pride	no	
PXD073890	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073890; files/all n=13	Q1	9	Plasmodium falciparum (isolate 3d7);Homo sapiens (human)	13	9	raw	DIA	LFQ	Orbitrap Fusion Lumos	yes	no	Sample_Information_and_QC_WesternBlot.pptx	simple	9	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD074117	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074117; files/all n=11	Q1	9	Homo sapiens (human)	11	4	wiff.zip	DIA	LFQ	TripleTOF 5600	yes	no	SampleAnnotation.xlsx	simple	4	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD074160	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074160; files/all n=22	Q1	9	Bifidobacterium longum subsp. infantis (strain atcc 15697 / dsm 20088 / jcm 1222 / nctc 11817 / s12);Roseburia intestinalis l1-82;Roseburia hominis a2-183;Bacteria;Bifidobacterium adolescentis atcc 15703;Roseburia inulinivorans dsm 16841	22	9	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	2041_Metadata.tsv	simple	9	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD074259	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074259; files/all n=15	Q1	9	Methanococcus maripaludis	15	12	d.zip	DDA	LFQ	Bruker Daltonics flex series	yes	no	experiment_annotation_6.tsv	simple	12	ms-proteomics	none_in_pride	no	
PXD074698	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074698; files/all n=14	Q1	9	Homo sapiens (human)	14	6	raw	DDA	LFQ	Orbitrap Fusion	yes	no	mqpar.xml	simple	6	ms-proteomics;human	none_in_pride	no	
PXD074843	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074843; files/all n=7	Q1	9	Homo sapiens (human)	7	4	raw	DDA	LFQ	Orbitrap Eclipse	yes	no	P4926_sample.csv	simple	4	ms-proteomics;human	none_in_pride	no	
PXD075028	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075028; files/all n=9	Q1	9	Bacteria;Escherichia coli (strain k12)	9	6	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	Sample_list.xlsx	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD075073	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075073; files/all n=14	Q1	9	Mus musculus (mouse)	14	12	d.7z;d.zip	DIA	LFQ	timsTOF HT	yes	no	20250225_TTOF_Evo10_DIA_SA_5546_Sample03_S1-B3_1_1166.d.7z;20250225_TTOF_Evo10_DIA_SA_5546_Sample06_S1-B6_1_1169.d.7z;20250225_TTOF_Evo10_DIA_SA_5546_Sample05_S1-B5_1_1168.d.7z	simple	12	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD077329	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077329; files/all n=15	Q1	9	Bos taurus (bovine)	15	11	raw	DDA	LFQ	Q Exactive HF	yes	no	PC1357_metadata.csv	simple	11	ms-proteomics;vertebrates	none_in_pride	no	
PXD077920	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077920; files/all n=10	Q1	9	Homo sapiens (human)	10	2	raw	DDA	LFQ	Orbitrap Ascend	yes	no	PR857_AS1_AllSamples_Human_GO_20250613.sf3;PR857_AS1_AllSamples_Human_GO_NoScaling_20250624.xlsx	simple	2	ms-proteomics;human	none_in_pride	no	
PXD078047	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD078047; files/all n=7	Q1	9	Mus musculus (mouse)	7	4	raw	DIA	LFQ	Orbitrap Ascend	yes	no	experimental_design.tsv;DIANN1.8.1_dir.zip	simple	4	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD078052	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD078052; files/all n=9	Q1	9	Mus musculus (mouse)	9	6	raw	DIA	LFQ	Orbitrap Ascend	yes	no	DIANN_dir.zip;experimental_design.tsv	simple	6	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD078554	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD078554; files/all n=14	Q1	9	Homo sapiens (human)	14	10	d.zip	DIA	LFQ	timsTOF Pro	yes	no	sample_correspondence.xlsx	simple	10	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD078922	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD078922; files/all n=12	Q1	9	Penicillium oxalicum	12	6	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	Sample.txt;HP7-1_annotation.fasta	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD079072	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD079072; files/all n=24	Q1	9	Xenopus laevis (african clawed frog)	24	5	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	no	mqpar.xml	simple	5	ms-proteomics	none_in_pride	no	
PXD079616	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD079616; files/all n=33	Q1	9	Rattus norvegicus (rat)	33	12	raw	DIA	LFQ	Orbitrap Astral	yes	no	SAMPLETODATA.txt	simple	12	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD080319	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD080319; files/all n=18	Q1	9	Drosophila melanogaster (fruit fly)	18	10	raw	DIA	LFQ	Orbitrap Astral Zoom;Q Exactive	yes	no	220819_NM_PhosphoID_1FDR_Sample1.xlsx	simple	10	ms-proteomics;invertebrates;dia-acquisition	none_in_pride	no	
PXD080479	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD080479; files/all n=15	Q1	9	Homo sapiens (human)	15	12	raw	DIA	LFQ	Orbitrap Astral	yes	no	DiaNN.zip;ExperimentalDesign.txt	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD070119	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070119; files/all n=13	Q1	8	Homo sapiens (human)	13	10	raw	unknown	LFQ	Q Exactive HF-X	yes	no	ORLANDO_PRIDESUBMISSION_METADATA_HFX.xlsx	simple	10	ms-proteomics;human	none_in_pride	no	
PXD070792	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070792; files/all n=20	Q1	8	Caenorhabditis elegans	20	6	raw	unknown	LFQ	Q Exactive	yes	no	mqpar.xml	simple	6	ms-proteomics;invertebrates	none_in_pride	no	
PXD073886	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073886; files/all n=17	Q1	8	Opisthorchiidae	17	12	d.zip	unknown	LFQ	compact	yes	no	metadata.csv	simple	12	ms-proteomics	none_in_pride	no	
PXD074941	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074941; files/all n=12	Q1	8	Homo sapiens (human)	12	8	raw	unknown	LFQ	Orbitrap Fusion Lumos	yes	no	Sample_Legend_and_LC-MS_Settings_v01.pdf	simple	8	ms-proteomics;human	none_in_pride	no	
PXD019485	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD019485; files/all n=101	Q1	7	Rattus norvegicus (rat)	101	23	raw	DIA	LFQ	Orbitrap Fusion	yes	no	SamplesReportofKiralyfirstratanalysisnewlibrarysearch_2.csv;SamplesReportofKiralyDIAresults6-26-19.csv	moderate	23	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD026948	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD026948; files/all n=22	Q1	7	Mus musculus (mouse)	22	16	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	experimental_design.xlsx	moderate	16	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD046812	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD046812; files/all n=23	Q1	7	Mus musculus (mouse)	23	16	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	sample_names_table.xlsx	moderate	16	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD050301	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD050301; files/all n=25	Q1	7	Glycine max	25	20	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	Protein_IDs_quantities_and_annotations.xlsx	moderate	20	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD056249	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD056249; files/all n=18	Q1	7	Mus musculus (mouse)	18	15	d.zip	DIA	LFQ	timsTOF Pro	yes	no	Sample_Table.xlsx	moderate	15	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD057122	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD057122; files/all n=26	Q1	7	Homo sapiens (human)	26	24	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	Samples_data.txt	moderate	24	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD058285	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058285; files/all n=15	Q1	7	Mus musculus (mouse)	15	13	d.zip	DIA	LFQ	timsTOF Pro	yes	no	Hao_AGMass_round3-pellets_metadata.xlsx	moderate	13	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD059792	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059792; files/all n=15	Q1	7	Homo sapiens (human)	15	13	d.7z	DIA	LFQ	timsTOF Pro	yes	no	20231121_TTOF01_EVO_SA_Orbi4891_Sample11_S1-B11_1_10506.d.7z;20231121_TTOF01_EVO_SA_Orbi4891_Sample10_S1-B10_1_10505.d.7z;20231121_TTOF01_EVO_SA_Orbi4891_Sample21_S1-C9_1_10513.d.7z	moderate	13	ms-proteomics;human;dia-acquisition	none_in_pride	no	
